Accuracy,Epoch,Loss
0.11428571420461953,10,3.3591647148132324
0.16530612256386382,20,3.110440254211426
0.5573696144584085,30,1.4919211864471436
0.7260770969109741,40,0.8336272239685059
0.8417233558468807,50,0.3596377968788147
0.8718820857352951,60,0.3087753355503082
0.8895691610517956,70,0.22160111367702484
0.8984126981964458,80,0.12557390332221985
0.9058956919343564,90,0.06760258227586746
0.9029478453184201,100,0.15091969072818756
0.9251700672703265,110,0.1654181182384491
0.9222222222492538,120,0.07237173616886139
0.9290249425537732,130,0.13357795774936676
0.9281179128049993,140,0.17231786251068115
0.9369614510038813,150,0.11845129728317261
0.9204081622381058,160,0.0024975582491606474
0.9321995454580605,170,0.19317689538002014
0.9283446701746139,180,0.029619714245200157
0.9426303849739283,190,0.00030638425960205495
0.9414965981258556,200,0.0005865972489118576
0.9419501123514846,210,0.17633181810379028
0.941269840242641,220,0.11779294908046722
0.9396825391689396,230,0.059227265417575836
0.939002267060096,240,0.12298576533794403
0.9478458039614619,250,0.17730140686035156
0.9351473917766493,260,0.05882161855697632
0.9374149657431103,270,0.058772049844264984
0.9464852597437748,280,0.22837789356708527
0.9394557812857249,290,1.697648986009881e-05
0.940816326287328,300,0.1184619590640068
0.9317460309891473,310,0.12032197415828705
0.9414965978825715,320,0.05956900492310524
0.9446712013004589,330,0.1967799961566925
0.9378684799687392,340,0.05876913666725159
0.9519274371281232,350,0.003342960961163044
0.9446712013004589,360,0.11759841442108154
0.946938774996604,370,0.059670671820640564
0.9408163260440437,380,4.470096428121906e-06
0.9374149652295102,390,0.05877167358994484
0.9485260768542214,400,0.05876915901899338
0.942176869721099,410,0.058867257088422775
0.9539682529410537,420,0.1228557825088501
0.933333333360365,430,0.11761702597141266
0.9360544212551074,440,0.1181216686964035
0.9494331060623636,450,1.9090971363766585e-06
0.9453514736796182,460,0.11755253374576569
0.9523809518673523,470,0.05880465358495712
0.9530612239761959,480,0.11753794550895691
0.9442176865612298,490,0.11753903329372406
0.9442176865612298,500,7.756389823043719e-05
0.9503401355408216,510,0.11762583255767822
0.9421768702346992,520,5.457473548631242e-07
0.9467120178973053,530,0.05877617374062538
0.9462585028877605,540,0.05876963213086128
0.9424036276043137,550,0.11841359734535217
0.9501133781712071,560,0.05877421423792839
0.9519274371281232,570,0.11753781139850616
0.9394557817993251,580,0.017165403813123703
0.9417233554954701,590,0.17630647122859955
0.946031745518146,600,0.059053756296634674
0.9442176865612298,610,3.5070356716460083e-06
0.948299319214291,620,0.058770306408405304
0.9480725618446765,630,0.058768752962350845
0.9435374139387862,640,4.8608562792651355e-05
0.9467120176269894,650,0.058768752962350845
0.9453514734093024,660,2.3096632162378228e-07
0.9448979586700733,670,0.11753751337528229
0.948299319214291,680,0.11753752082586288
0.9526077092369668,690,0.11756545305252075
0.9505668929104362,700,0.0013898250181227922
0.9489795913231346,710,0.058995090425014496
0.9505668929104362,720,0.17630645632743835
0.9492063486927491,730,5.587935003603661e-09
0.951020407919981,740,0.2353680282831192
0.9512471650192798,750,0.17791613936424255
0.948299319214291,760,2.1506493794731796e-05
0.9521541944977377,770,0.0
0.9464852597437748,780,0.1763342022895813
0.9519274366145232,790,0.17630627751350403
0.946031745518146,800,0.05877486988902092
0.9507936502800507,810,0.1763121485710144
0.9505668929104362,820,0.17633718252182007
0.9419501128650847,830,0.05894256755709648
0.9287981854544746,840,0.010669529438018799
0.9535147387154248,850,0.23507501184940338
0.9546485255634974,860,0.05876881629228592
0.9569160992596425,870,0.05876876413822174
0.9485260765839055,880,0.05876964330673218
0.9517006797585087,890,0.17630626261234283
0.9467120176269894,900,2.0489082430685812e-08
0.9442176868315457,910,0.23507501184940338
0.9448979586700733,920,0.23508241772651672
0.9455782307789169,930,0.11755619198083878
0.9496598634319782,940,0.23507513105869293
0.9476190471054475,950,0.11757877469062805
0.947392289735833,960,0.23507581651210785
0.9421768702346992,970,0.0002826146373990923
0.9476190471054475,980,0.05876907333731651
0.9517006797585087,990,0.17630626261234283
0.9498866208015926,1000,0.11753752082586288
